Date,Gold_Open_INR,Gold_High_INR,Gold_Low_INR,Gold_Close_INR,Gold_Volume,NIFTY_50,India_VIX,INR_Index,USD_INR_Rate,Indian_Bond_10Y,Crude_Oil_Brent,Gold_MA_5_INR,Gold_MA_20_INR,Gold_MA_50_INR,Gold_Volatility,Price_Change_Pct,Volume_MA,High_Low_Spread_INR,Open_Close_Change_INR,Target_Gold_Price_INR,Price_Direction
2021-07-27,4590.332566429337,4615.402550443859,4585.036977703112,4593.420763379006,1668.2001704409208,15632.239424237468,18.191189974800142,105.9709299821761,75.53984189825832,6.343890407165501,90.908035474902,4666.146002327679,4670.563334914235,4665.743045941337,86.84189715586282,0.5681175976294472,1455.955976361684,30.365572740746757,3.0881969496685997,4564.673835052828,Down
2021-07-28,4560.324602026582,4565.890408099813,4558.863341880618,4564.673835052828,1199.54365029097,16396.109580547345,10.75704292683228,102.96064161299043,74.91149752892026,5.810716242962204,65.98291372599722,4632.891982774248,4664.965203583098,4665.123531605837,89.98178434233756,-0.6258283272319143,1465.8740479527592,7.027066219195149,4.3492330262452015,4689.98844567659,Up
2021-07-29,4677.173255343871,4688.197881862729,4673.2779523922545,4689.98844567659,1107.0979983493708,15172.674071601436,16.501616759966065,101.80706723746378,75.63174499925462,6.315666824672359,60.77952383666471,4603.729913735098,4669.816523899369,4662.0331502530935,88.49879855396979,2.7453135788465977,1463.3432986432313,14.919929470474926,12.815190332719794,4659.746091730137,Down
2021-07-30,4666.052565848337,4678.748540435002,4653.571508832345,4659.746091730137,1351.0906767432675,15086.01830990685,17.748976914791275,100.27949789550847,74.78194875246102,5.96776402717026,79.61803297074844,4615.060257232947,4668.056605741933,4663.822907704861,88.32260365595634,-0.6448278987623568,1461.3917883048366,25.177031602656825,-6.306474118199731,4711.5264327523455,Up
2021-08-02,4718.4877380145845,4744.649285781574,4702.213218202377,4711.5264327523455,2031.7695532728933,16329.919340338562,31.103965455149876,102.51789300149167,75.70218454141906,6.439113946736615,66.65184788224997,4643.871113718181,4669.4988420051395,4662.858313413745,88.80815970252146,1.1112266634893508,1455.923138432128,42.43606757919679,-6.961305262238966,4704.17147331359,Down
2021-08-03,4725.6113492013055,4728.817902922241,4708.577390218423,4704.17147331359,1071.444218069427,15667.730078763941,12.440164871129182,101.29498694097863,74.94360916896274,6.2220013597418795,62.29788316544792,4666.021255705098,4675.11671051413,4658.658887283847,87.1740422318811,-0.15610566010259008,1448.9902273376156,20.24051270381824,-21.43987588771597,4656.574232601099,Down
2021-08-04,4658.922767293826,4673.972294758459,4652.844166910589,4656.574232601099,1745.7150200095202,15493.838794444291,25.32088619376219,100.0655118819351,75.11067239715584,6.319650441643415,67.17832527715352,4684.401335214752,4665.287941321208,4659.902751441346,76.46911070652871,-1.0118092204441598,1475.2023362889643,21.12812784787002,-2.3485346927272985,4767.711184802809,Up
2021-08-05,4760.502290554312,4765.8892649759455,4752.707173381257,4767.711184802809,1087.6536397209825,16187.438105150257,37.98429386732904,99.24108918683521,74.49937722636207,6.208307687702392,72.89679466478918,4699.945883039996,4667.725508209865,4662.8893956510965,79.0049917306626,2.3866676799358277,1474.5021938060784,13.182091594688245,7.2088942484970175,4626.421322575457,Down
2021-08-06,4631.315465472999,4650.822218906827,4592.64107272089,4626.421322575457,874.9149536457938,15539.238354580652,19.403182022450682,99.79770665584329,75.04834647816698,5.8425187427733025,90.05981446877638,4693.280929209061,4672.373073747421,4661.741830611407,73.21327381142828,-2.963473598772426,1405.444978515524,58.181146185936996,-4.894142897541315,4943.894780542958,Up
2021-08-09,4926.7472219946085,4948.2554890175525,4920.074348685634,4943.894780542958,1385.5326560160088,16521.896796177738,26.793102420975668,92.07393566030485,75.13553195142323,6.0219325659864875,51.267454603947556,4739.754598767182,4684.10789584695,4667.323604408307,94.99509735842759,6.862182145372953,1410.9673372691982,28.18114033191887,17.14755854834948,4718.083775623022,Down
2021-08-10,4720.1365343093385,4730.571745471836,4719.5626150723765,4718.083775623022,1032.1287868000659,16072.671599578243,19.860527363034315,100.52650209824411,75.04113866687793,6.329640503051885,75.27696790740505,4742.537059229069,4690.546635496588,4671.738651405571,92.56453822932998,-4.567471901073439,1380.4198812065529,11.009130399459536,-2.052758686316338,4571.2642125334805,Down
2021-08-11,4570.088274259172,4578.027773268327,4549.888179238155,4571.2642125334805,1106.927029108374,15616.345028067824,19.945795978339643,98.7788097997241,74.89806297499206,6.2295780358656305,83.02233558638602,4725.475055215546,4682.34350171631,4670.020870169971,95.60689204937022,-3.1118473107263567,1359.2739574797856,28.139594030171793,1.1759382743084643,4533.457237623505,Down
2021-08-12,4544.362062268157,4564.703662981312,4538.7652263117925,4533.457237623505,1005.353790126405,16684.441216915875,17.734396734912274,103.98167499570721,74.78301794254944,6.433529090318849,78.36773000606343,4678.624265779685,4672.386207955434,4668.807254585982,100.34965593619978,-0.8270573117676427,1325.1628596722633,25.938436669519433,-10.904824644652763,4737.1010640141985,Up
2021-08-13,4734.803301252797,4742.305591471018,4712.623197308142,4737.1010640141985,2368.3170733024817,15589.24030269191,24.117844412093138,100.04836017702938,75.40614528396897,6.279070258729202,92.28630898221721,4700.760214067433,4679.654653515647,4668.580122178565,99.46100676033784,4.492020454072843,1359.0580471275032,29.682394162875426,2.2977627614018274,4632.099334787154,Down
2021-08-16,4647.933893145975,4655.914229630067,4614.488743535026,4632.099334787154,1387.7955066718696,16138.372760980537,23.482346169054416,97.02759145116259,75.07622943860716,6.006159204845289,76.19545255729868,4638.401124916272,4675.873746207169,4669.341820870177,99.7748587422536,-2.216581994095501,1367.2518970656504,41.42548609504138,-15.834558358821596,4774.677266136895,Up
2021-08-17,4769.12768249679,4784.578973320356,4758.335596731721,4774.677266136895,1205.3574655821185,15971.25998462298,14.871613562518938,99.8752996146797,75.52921301106281,6.041370992305748,75.3901053587726,4649.719823019046,4681.106035070223,4668.1117084040825,102.16753345377694,3.0780413165792497,1370.9186848518866,26.24337658863533,5.549583640105084,4714.718574949438,Down
2021-08-18,4708.923149539555,4745.609693076261,4699.54653822915,4714.718574949438,1000.3588231061096,16382.247808503473,11.403764027006163,97.38469728734374,74.9090425916693,6.222251534818576,85.2266299264265,4678.410695502238,4680.294767176696,4670.3290236331495,101.81477418943314,-1.255764271497417,1308.2391378498503,46.06315484711013,5.795425409883137,4671.126015562505,Down
2021-08-19,4660.2516841678125,4674.297386187061,4646.10429615281,4671.126015562505,1330.1708473456679,16496.164111718263,16.985096813021716,101.18351853928117,74.9365488900961,5.739943480377961,79.82059421341123,4705.944451090038,4672.061128411204,4671.4300342911565,95.00842763058215,-0.9246057573521371,1318.3045555660583,28.193090034251327,10.87433139469249,4602.769860892917,Down
2021-08-20,4610.929610643058,4613.81870722447,4610.796546658715,4602.769860892917,1780.4890037957723,15894.369632937398,13.999807178011768,100.72736841084871,75.31166557148663,6.538524907566632,74.44965547788934,4679.078210465782,4672.044902743806,4668.3985511674,95.02085267093852,-1.4633763773841735,1340.9182528670592,3.0221605657552573,-8.1597497501416,4505.7120376349785,Down
2021-08-23,4504.427540688599,4516.020046651934,4487.422213217122,4505.7120376349785,1424.8888801540854,15590.209165456188,17.682377126923225,102.39459907777066,74.5800948095067,6.2932701145816,85.82898339066075,4653.800751035346,4668.956897109246,4667.425088279026,99.49629252417412,-2.1086829494253556,1358.2374871276052,28.597833434811946,1.2844969463794769,4621.43400187366,Up
2021-08-24,4616.923469398568,4618.633417691162,4597.0509735630285,4621.43400187366,1914.495768098606,16085.573511053879,24.187190673420695,98.02279552076358,74.7029482900619,6.451411923579916,72.2999626312853,4623.1520981827,4670.357559033978,4666.109776531313,98.56982918647755,2.568339105386408,1370.5522670104897,21.58244412813383,4.510532475092077,4792.181148840828,Up
2021-08-25,4788.642895734186,4793.742651569459,4774.163929968479,4792.181148840828,2497.9206223120755,15640.50684626096,15.713491724566051,100.08502024057037,75.39623278951373,5.890968452872361,73.28497307700675,4638.644612960978,4681.732924723377,4665.938000220431,98.85879667451367,3.694678900487225,1435.4711156115447,19.578721600979407,3.5382531066425145,4679.353268764099,Down
2021-08-26,4686.275662965178,4715.56983127517,4675.460825663714,4679.353268764099,1233.5579351150072,16726.95623345602,17.785883093442127,96.58744551143342,74.71540711934082,6.4570865099693,74.76512138494964,4640.290063601297,4681.201165877754,4669.162404802876,98.84065477897713,-2.3544160075004927,1441.7941124498266,40.10900561145627,-6.922394201078532,4517.7163028983105,Down
2021-08-27,4536.85215801476,4555.235178847984,4506.578646343292,4517.7163028983105,1123.3292400067153,15986.223807162036,33.290113674041976,101.75373695481179,74.52127199351702,6.655557496967852,97.81239712383305,4623.279352002375,4674.099676436163,4666.296633010741,105.35113789922062,-3.454258667426491,1430.4060406129988,48.65653250469131,-19.13585511644942,4747.7536249038385,Up
2021-08-30,4744.9779425287625,4746.9999638781155,4725.138674909851,4747.7536249038385,2444.857315865218,15795.489394487668,22.242154411026423,101.29717795110031,75.62754545452971,5.946166280550892,43.3898771699598,4671.687669456148,4675.911036043737,4667.796260463204,106.33534453261277,5.091893925653301,1451.0604287426154,21.86128896826449,2.7756823750760304,4705.528966313536,Down
2021-08-31,4706.748963740016,4707.024034739521,4705.34708636352,4705.528966313536,1501.5163144579988,16025.498477642044,21.765553330076976,101.23951255256893,74.64884200374551,6.365706547471162,87.24718601715529,4688.506662344123,4675.978910693734,4667.447495506315,106.3547642710696,-0.8893607783019175,1472.564033562044,1.676948376000837,-1.2199974264794946,4608.235163003521,Down
2021-09-01,4612.768527747213,4614.529682252386,4606.887860189186,4608.235163003521,1288.9737020597636,15422.78417976777,14.966498526173517,100.00404757839236,75.05523581949845,6.212732414291921,83.36005073390074,4651.717465176661,4673.561957213856,4668.708298338938,107.36343156643731,-2.067648589702309,1449.726967664556,7.6418220632003795,-4.533364743691891,4719.836877169783,Up
2021-09-02,4713.725314260059,4715.354564084135,4700.751872573633,4719.836877169783,2057.3280054372044,15582.997420458958,19.056418461397364,101.03693222697197,75.02072555781729,5.904707892568866,63.21744804120375,4659.814186857798,4671.168241832203,4672.98570055644,105.67425519552876,2.4217886071058015,1498.210685950367,14.602691510502154,6.1115629097239434,4652.986444447764,Down
2021-09-03,4653.345800753,4655.086862904807,4634.21709555917,4652.986444447764,895.1726282538831,16461.81693932456,24.000394782134308,104.01084777077149,74.15681150501457,6.313255693452943,87.53350013401914,4686.8682151676885,4672.49649792582,4672.041315614236,105.24830832485196,-1.41637167685561,1499.2235696807716,20.86976734563723,-0.35935630523545115,4578.053059903899,Down
2021-09-06,4588.606620326042,4601.702611321023,4570.818835387458,4578.053059903899,1280.8957847261554,15728.9020048418,30.540487762468974,99.28726435739496,74.91980489304966,6.382483776914092,89.94394603186326,4652.928102167701,4654.204411893867,4669.996551245575,85.54390951573444,-1.6104363388653398,1493.9917261162786,30.88377593356472,-10.553560422142255,4734.513897031216,Up
2021-09-07,4749.965515343986,4759.100282041372,4737.484135068377,4734.513897031216,1278.2901080643078,15582.903663641153,8.61723646979063,100.3466129592752,75.13452397484373,6.096622062276906,91.71748492158689,4658.725088311237,4655.025917964276,4671.091532644821,86.2654994456669,3.4176283035610266,1506.2997921794909,21.61614697299501,-15.451618312769824,4762.024414379405,Up
2021-09-08,4771.056120500471,4777.339794671062,4758.747008361841,4762.024414379405,1909.8299114757679,16226.337498008412,21.098557229830682,97.28468425204647,75.10629281445566,6.451114913725773,53.2150223388435,4689.482938586414,4664.563928056572,4672.799291698899,87.0590161918614,0.5810631871930871,1546.4449362978607,18.592786309221083,-9.031706121065326,4854.569614151751,Up
2021-09-09,4835.425515793617,4880.935356225796,4820.8130043710335,4854.569614151751,1956.2720633233528,16495.966399146266,14.823188055871853,97.82934759600417,75.27105620514105,5.885663165180942,101.81654849913822,4716.429485982807,4680.619546882985,4678.031443194909,91.12273743052071,1.9434003633600927,1593.9908499577082,60.1223518547622,19.144098358134215,4816.911362628298,Down
2021-09-10,4811.129148436836,4815.626071549284,4781.378544445497,4816.911362628298,2334.880347312013,16319.274401830664,12.051666704548193,100.24453323273327,74.88375260552837,5.921148854112906,76.93725654886167,4749.214469618914,4684.61006181369,4680.470781349898,95.37475262664107,-0.7757279123915328,1592.3190136581848,34.247527103786524,5.782214191462117,4602.137191032381,Down
2021-09-13,4600.628292296581,4625.462882699132,4597.155365093318,4602.137191032381,1090.0013556123106,16440.120492170532,14.87827305143388,102.75983386675478,75.21375133262765,6.24850379938464,94.38598534319902,4754.03129584461,4683.1119546259515,4678.859891020781,96.47198578709481,-4.458752827843759,1577.4293061052067,28.3075176058137,1.5088987358003578,4619.294574575685,Up
2021-09-14,4620.747861993172,4630.442664440209,4610.939472839106,4619.294574575685,1620.011207962185,15748.991722703991,17.07737321172075,99.35929793937107,74.79320127957598,6.227345612725397,95.3835520149721,4730.987431353505,4675.342820047891,4679.40950044962,94.95464276638654,0.37281338715273726,1598.16199322421,19.503191601103026,-1.4532874174865356,4748.338989704529,Up
2021-09-15,4750.318133224108,4772.435593737666,4727.411321294072,4748.338989704529,925.8459746945501,15492.993831718608,14.976276677308936,99.41020867671969,74.57685977507617,6.080038096310175,76.29979627666931,4728.250346418528,4677.023840785646,4677.31328791452,95.98047322543974,2.793595711325625,1594.436350803632,45.02427244359387,-1.9791435195793383,4765.354754279464,Up
2021-09-16,4756.017186412591,4769.91077310142,4724.251236367463,4765.354754279464,1388.1901309790926,16672.25989948111,8.0,98.98278688873906,74.61068148729564,6.386355918053427,95.06077434384281,4710.407374444071,4681.735277721493,4678.241186059516,97.96787517164307,0.3583519334198648,1597.3373149853032,45.659536733956884,9.337567866872632,4752.799167729032,Down
2021-09-17,4756.72393366426,4760.6506444994,4738.355579560884,4752.799167729032,1098.8945713376283,15952.66284344563,22.485330984435663,98.66310832288919,74.56136686344138,6.3317001305662926,82.80964469737734,4697.584935464218,4689.236743063299,4682.6277691776095,97.34515004540599,-0.2634764293079517,1563.2575933623962,22.29506493851659,-3.924765935227697,5135.704905786683,Up
2021-09-20,5131.0895425012095,5140.079878077005,5115.716246009721,5135.704905786683,1238.0819004208643,15991.409912684036,24.374375206393612,100.73742863927205,75.30287579036735,6.3982333187739595,62.8641952902885,4804.2984784150785,4720.736386470884,4691.157900522295,130.95869952349545,8.05642579340482,1553.917244375735,24.363632067284016,4.615363285473904,4765.940977587661,Down
2021-09-21,4768.728401189994,4787.2598778263455,4753.806825421018,4765.940977587661,2209.0331558007974,16633.029116289246,21.25760995669753,96.25685588705339,74.54562794728243,6.203062454380756,102.00328416309992,4833.627759017474,4727.961735256585,4694.690540421445,129.16570687271914,-7.199867106507396,1568.6441137608444,33.45305240532707,-2.7874236023326375,4877.0520601914395,Up
2021-09-22,4861.530807136759,4862.95622541584,4852.245975094043,4877.0520601914395,1084.254630277683,16334.251803593459,12.311571647875917,103.20234894166681,75.08221165219479,6.349290031910931,78.94367433668903,4859.370373114856,4732.205280824115,4697.525043862492,132.7315167299159,2.3313566644297623,1497.9608141591248,10.710250321796593,15.521253054680528,4843.495162521018,Down
2021-09-23,4837.556854460391,4863.4817951688865,4825.725543802109,4843.495162521018,982.3859695642611,16304.123248949407,16.99254233026241,98.33644425467635,74.92022274177828,6.140728154573317,78.22798914163086,4874.998454763167,4740.412375511961,4699.742884856092,134.35624868630418,-0.6880569913191414,1485.4022158815876,37.75625136677718,5.938308060626696,4825.582530297138,Down
2021-09-24,4815.618075779669,4821.82438882388,4800.204785074542,4825.582530297138,1703.8871649312616,16997.77741836077,17.96739342385271,101.80475871359535,74.96920542796481,6.641706190060689,83.86639144819836,4889.555127276787,4755.805686881902,4704.419892405835,124.79493990037047,-0.3698286386758065,1514.430112127815,21.61960374933824,9.964454517468766,4749.61311800381,Down
2021-09-27,4754.288396201316,4757.925148910853,4735.219132464604,4749.61311800381,851.813322918156,15884.377528531846,20.993971947809552,96.82500350651532,75.4090821885599,6.069517534883026,92.17459852243046,4812.336769720214,4755.898661536901,4705.257805146777,124.78931777652629,-1.5743055230401426,1434.7779124804617,22.706016446249123,-4.675278197505577,4836.29172494196,Up
2021-09-28,4827.82663604142,4828.849737780462,4811.469553505565,4836.29172494196,1154.3542177723716,16522.929212199968,21.341702443590403,101.67210032636555,74.86847178983543,6.654170411663139,88.40814438192339,4826.406919191073,4762.436799468322,4708.5830098681,125.43526245711742,1.8249614186382157,1417.4198076461803,17.380184274897147,8.46508890053974,4701.8012360581315,Down
2021-09-29,4704.301855461289,4716.571736950149,4688.627148034291,4701.8012360581315,864.1423990374506,16184.606751209876,14.32913100610752,101.67986151953625,75.18348046846491,6.241172752053411,95.84265084091335,4791.356754364411,4767.115103121052,4708.000155932863,121.04955328214625,-2.7808597275103875,1396.1782424950648,27.94458891585782,-2.5006194031575433,4750.43079787933,Up
2021-09-30,4749.550519287867,4775.615812261547,4735.481218155194,4750.43079787933,947.0832936750035,16279.246753079915,18.409977782067802,100.96050518001474,75.01126900541433,5.960177221585835,73.34505304073087,4772.743881436074,4768.64479915653,4706.292796073003,120.61317651667643,1.0342751507285808,1340.6660069069546,40.13459410635278,0.8802785914631386,4743.667020397181,Down
2021-10-01,4730.586639032225,4731.866798365033,4706.606925128359,4743.667020397181,862.7373022065018,16793.205552383195,20.286402023076207,97.51392869550052,75.02138162641796,6.509979506461357,80.64579944897113,4756.360779456083,4773.178827954001,4709.104248996128,117.70594822748595,-0.1423824021427489,1339.0442406045856,25.25987323667414,13.080381364955429,4828.367095943758,Up
2021-10-04,4836.709296397809,4837.759993053729,4814.856431974089,4828.367095943758,1570.3542937293903,16394.960824617603,25.279111610733832,100.6238704739952,75.75697803542371,6.262628150906681,88.28024914314868,4772.111575044071,4785.694529755993,4714.3221479084805,108.84028338256248,1.7855400723191028,1353.5171660547476,22.903561079639985,-8.342200454051635,4985.447019734057,Up
2021-10-05,4983.821037883614,4994.70232029098,4974.44944914195,4985.447019734057,1378.785953080343,16417.153294005177,21.522532699123616,97.04235953816402,74.63458477439316,6.40875692976779,112.54676380708759,4801.942634002491,4798.2411858911355,4722.162673035581,116.80193918090688,3.2532721864139136,1358.5419583055493,20.252871149030398,1.6259818504431678,4640.794906220193,Down
2021-10-06,4637.2908641520435,4640.106388240154,4630.105824790664,4640.794906220193,923.9476920176704,16640.84613759281,21.945283436877595,99.36809186225953,75.45372684873901,6.484387530664315,88.48827057015845,4789.741368034904,4792.179710483176,4723.685094458929,121.81824547748643,-6.913163697249535,1309.2478473326441,10.000563449490073,3.504042068149829,4881.552032811139,Up
2021-10-07,4877.391997764732,4892.973014277172,4864.588503494193,4881.552032811139,893.9364785617266,16075.870451135306,18.419133139646803,102.57353275238832,75.26390926775477,6.3082916946488545,102.94049559446367,4815.965615021266,4793.528831416144,4727.51636620162,122.69185257249212,5.187842416139787,1256.131068094563,28.384510782979305,4.160035046406847,4634.82537629397,Down
2021-10-08,4638.431652238718,4638.541912362513,4634.474365953528,4634.82537629397,1143.958772677443,15896.176016300427,25.05229572601752,101.99175481767685,74.92312979971824,6.12333665172134,90.42612277930918,4794.197286200624,4784.424532099428,4727.017951892896,127.5260141978467,-5.054266652466389,1196.5849893628344,4.067546408985436,-3.606275944747722,4809.861835872245,Up
2021-10-11,4793.1717230657805,4809.414330998806,4789.555581883731,4809.861835872245,1292.809006544677,15823.944545911187,20.048813979797487,100.03795735635109,75.55578285334026,6.438011733081806,84.18695875603561,4790.496234186321,4794.8107643414205,4728.984659955295,120.14370933284282,3.7765491764488957,1206.7253719094529,19.858749115074716,16.69011280646464,4870.912230573549,Up
2021-10-12,4881.271685656271,4910.150618845083,4878.46557160743,4870.912230573549,2634.3969466941544,15465.333928052769,28.694560449132148,97.56298356019289,74.51255426439121,6.244104395902929,87.03930691062672,4767.58927635422,4807.391647141314,4732.319475100494,113.80399470491639,1.2692754341920187,1257.4446588460512,31.685047237652725,-10.35945508272198,4825.076423167608,Down
2021-10-13,4813.405340058548,4824.312177280831,4800.91933197969,4825.076423167608,853.49661246704,17084.367756062868,25.016849850625952,101.61396928043548,74.91045730091805,6.382209094997747,87.96982586093986,4804.445579743702,4811.228518814469,4735.689518911824,112.99900751151542,-0.9410107437009652,1253.8271907346757,23.39284530114128,11.67108310905951,4704.98451121097,Down
2021-10-14,4695.263986366236,4703.9499099566565,4691.838574476372,4704.98451121097,965.0853283746941,15830.609898081635,21.489516362695138,100.04845309424506,74.70444263682705,5.815375653381825,97.20720962142623,4769.1320754236685,4808.210006661044,4734.434985439987,115.07615255258176,-2.4889121212674836,1232.671950604456,12.111335480284652,9.720524844733518,4780.962603762533,Up
2021-10-15,4765.755493445704,4772.7618576056075,4762.282377413497,4780.962603762533,1863.9407003483095,16193.40013521957,15.784779894357587,94.19921100442394,75.19061233756922,6.3366023484061405,106.41316364144275,4798.359520917381,4809.618178462719,4737.525811063729,114.53344668397303,1.6148425647422249,1270.92425705499,10.479480192110714,15.20711031682913,4863.012292565468,Up
2021-10-18,4875.718109355131,4895.262035684318,4858.521031192812,4863.012292565468,1800.331538933634,16181.18460498188,15.602535163003783,101.9565745657913,74.73306806775162,6.120573076839217,94.17019120335941,4808.989612256026,4795.983547801658,4735.908161304179,86.46283424125978,1.7161750802728193,1299.0367389806283,36.74100449150592,-12.705816789663004,4767.649529954247,Down
2021-10-19,4774.600181857364,4784.575660211923,4762.739888706977,4767.649529954247,1592.3042717993233,16424.88094434466,19.48287772570381,99.93941791532578,75.19690648213017,6.580036406167983,104.01704844008418,4788.337072132165,4796.068975419987,4736.899476390803,86.4324278145269,-1.9609813192742909,1268.2002947805547,21.835771504946024,-6.950651903117432,4871.070441028325,Up
2021-10-20,4859.134896555032,4880.601608696601,4847.344637192819,4871.070441028325,1578.5613487463702,16638.221490520307,20.315923976337924,103.00612811995768,75.01105637336131,6.37507618517415,78.09473715945086,4797.535875704309,4795.769894461831,4742.895600960701,86.14733334794057,2.169222180118413,1292.915630703989,33.25697150378164,11.935544473292794,4826.990575740468,Down
2021-10-21,4842.00688897751,4843.057335629631,4824.769194944259,4826.990575740468,1426.9708683187241,16666.124341132054,18.986461328156032,97.26182370289298,74.92318111531095,6.299514501630243,84.57886978837158,4821.937088610209,4794.9446651228045,4748.766267723039,85.74420571959621,-0.9049317972612214,1315.1448756417121,18.288140685372127,-15.016313237042596,4783.658946051823,Down
2021-10-22,4796.510617260146,4801.723121755735,4788.638728627627,4783.658946051823,1451.3227724938042,16098.71231064415,19.556543367214424,92.05824046701,75.18358147191776,6.349889187994481,80.72729502858279,4822.476357068066,4792.848485910538,4749.697425363792,85.46778919320704,-0.8976945160494298,1302.5166560198393,13.084393128107877,-12.85167120832375,5054.716227327391,Up
2021-10-25,5058.622689621083,5071.257125372634,5045.44520775654,5054.716227327391,1341.5690250918165,16275.102940840732,26.499786872881902,100.69770964586296,74.98640081092636,6.0540232556131475,93.03918283492554,4860.8171440204505,4808.103641376717,4758.1497632145965,102.8133562879574,5.666317024947709,1327.0044411285223,25.811917616093524,-3.9064622936921296,4903.5419224653915,Down
2021-10-26,4902.005972156413,4903.20370945873,4882.784747459743,4903.5419224653915,1417.1860388346847,16464.991946834187,23.35771576117443,100.72890919170493,74.74039684519006,6.5794470011581545,84.78788868963568,4887.99562252268,4811.466151252889,4760.727056341167,104.86304511409804,-2.990757503748742,1340.146032181638,20.41896199898747,1.5359503089784994,4736.939888449252,Down
2021-10-27,4724.2020878600615,4733.3761650531305,4723.126492665787,4736.939888449252,1318.0618742306972,16262.491856449016,18.95317795632512,95.77332093098387,75.90739919499826,6.654153983599978,97.66503306291216,4861.169512006865,4813.2230838724445,4761.171482611162,103.21029639568941,-3.3975855952787626,1362.8420059413006,10.249672387343708,12.737800589190556,4879.60020205451,Up
2021-10-28,4881.082329373953,4908.6224086243055,4867.51790157418,4879.60020205451,2699.0564732631365,17014.914877614003,22.706552903837416,97.55375113533348,74.92083714319904,6.335546838890294,77.53116132504971,4871.691437269673,4819.681554081204,4765.340966341002,103.11561070463279,3.0116555617082374,1450.4406649207071,41.1045070501259,-1.4821273194429523,4766.416316866757,Down
2021-10-29,4771.2822300512735,4777.89988041318,4759.422964268674,4766.416316866757,1431.7901709427556,16578.374968144875,12.837380482362303,106.88804435929976,74.40170457406217,6.576129087359432,88.99828237434289,4868.242911432661,4820.819018904683,4768.613895460479,102.35563746298243,-2.319531939114561,1478.8933083575198,18.476916144505594,-4.865913184516103,4963.267718396396,Up
2021-11-01,4960.776598894825,4977.822226395383,4948.558566999395,4963.267718396396,1003.9772818415925,16685.94444219307,19.989635249734043,99.2359734646155,74.99737039308359,6.14530297077425,96.48650882503098,4849.953209646462,4827.564050027314,4777.765009075708,107.20899498583923,4.129966592155343,1450.5744577631299,29.263659395987816,2.49111950157112,4802.977583496019,Down
2021-11-02,4799.220811629664,4802.695532703828,4770.6814180831925,4802.977583496019,963.7336649159731,16667.15417552368,27.04653174866555,101.82739744094054,74.86981699348819,6.100794134127814,63.206747756279256,4829.840341852587,4818.440578215413,4781.395880708155,100.62810922731589,-3.229528286500849,1429.8218433549114,32.014114620635155,3.7567718663549385,4914.147256400041,Up
2021-11-03,4910.6173378226795,4920.457859196289,4898.192799729026,4914.147256400041,1395.8716830975113,16881.399551334413,31.90977052303813,98.37335043157904,75.49784368481215,6.269486033982648,113.18029713030883,4865.281815442745,4832.108195724405,4783.835202859339,93.54425326794234,2.3145990371894243,1453.4180429089033,22.2650594672632,3.5299185773619683,4964.740612183942,Up
2021-11-04,4966.164501847553,4982.838973959669,4944.267701768783,4964.740612183942,1174.4649404755387,16494.426972105335,13.761830356904575,94.77424275286711,75.34649579787748,6.349373528774497,84.03774096976711,4882.309897468631,4836.267624693045,4789.542949727736,97.61920296227672,1.0295449677054203,1467.444466004594,38.57127219088579,-1.4238896636106801,4992.37756291451,Up
2021-11-05,5008.018251825855,5032.0762428348735,5001.078812676962,4992.37756291451,827.3248514273048,15913.293909725084,14.739555557034697,99.57435438301023,75.3696138405371,6.184672221716347,62.83477595151014,4927.502146678182,4854.145234024072,4799.03617492806,91.32354916691118,0.5566645448252583,1451.6127699420872,30.997430157911367,-15.640688911345023,4791.071006335464,Down
2021-11-08,4798.4119342483145,4808.602654843493,4791.584299200282,4791.071006335464,1492.243010251817,16601.91020989205,12.551834813288059,99.33598859928473,75.13899326024882,6.3721074329027205,88.71728808702227,4893.0628042659955,4853.205692547233,4799.902522556693,91.89797148534126,-4.032278289094893,1461.584470127444,17.01835564321118,-7.34092791285093,4900.582893419067,Up
2021-11-09,4889.220724736927,4912.486117466677,4885.586403264251,4900.582893419067,1056.803726729063,16191.50061195783,14.076190459361483,99.00030440332907,75.16619492588292,6.32691592810776,86.8919882624625,4912.583866250605,4854.68922568951,4803.8036010988035,92.436768248747,2.2857496150399337,1382.7048091291895,26.899714202425457,11.362168682139782,4880.748892565413,Down
2021-11-10,4879.2523410616,4901.830281044786,4870.405952451593,4880.748892565413,1395.565023192068,16250.605037058229,16.147459507049856,99.71339791123403,75.1387206689177,6.06706091349892,85.16443982729099,4905.90419348368,4857.472849159399,4809.253875690041,92.33627995801594,-0.40472738213015447,1409.8082296654409,31.424328593192513,1.4965515038129524,4870.466584152173,Down
2021-11-11,4873.046761105029,4896.682567860636,4853.544113202832,4870.466584152173,1314.7079808153285,16706.60565754374,10.97216490410679,100.66067067911409,75.22564204475935,6.371565108911528,97.68439036019977,4887.049387877325,4865.746952806459,4812.266469829689,85.08222383725267,-0.21067071139232452,1427.2893622874726,43.13845465780378,-2.5801769528561636,5140.094187082925,Up
2021-11-12,5131.148838695933,5131.430696365552,5096.575981106988,5140.094187082925,1178.187320725488,16977.381618898726,18.078091669748016,99.62470762186548,75.50060003060945,6.441596390789542,94.38921521400962,4916.592712711009,4883.703531972479,4822.008624682393,102.38471202031637,5.535970697511461,1393.0016933063316,34.854715258563374,8.94534838699201,4985.527632969192,Down
